n;natural;karatsuba
1181;0,042248450000002435;0,027425944000000868
1182;0,04047771000000466;0,03154706799999474
1183;0,049828979000011486;0,03357326199999022
1184;0,043596508999996786;0,030717097999996668
1185;0,043135871000004045;0,03446478699999034
1186;0,04022533299999509;0,017151345999991463
1187;0,04154979800000547;0,024945266999992555
1188;0,04357393899999806;0,029037665000004154
1189;0,04130049900000188;0,024241485999993984
1190;0,04043975099999386;0,029609104000002162
1191;0,04069828299999756;0,03685210499999414
1192;0,04158672999999169;0,0317060859999998
1193;0,04138565000000938;0,019409398000007627
1194;0,04152107099999114;0,03224674599999844
1195;0,04682097899998894;0,024433332000000973
1196;0,041833976999996025;0,029092039999994768
1197;0,04390633699999569;0,040939373999989925
1198;0,0444357129999986;0,03197179899999014
1199;0,040825497000000155;0,03491619300000082
1200;0,04073111300000676;0,02881504100000143
1201;0,04084806800000251;0,024470265999994467
1202;0,041096339999995735;0,028996629000005214
1203;0,04122047699999598;0,03400107100000582
1204;0,039566691999993964;0,029140257999998198
1205;0,0412225279999916;0,03180662600000517
1206;0,041989917000009314;0,021824414999997543
1207;0,040733164000002375;0,0266011030000044
1208;0,04063467599999626;0,03199231800000746
1209;0,0486686619999972;0,03413033699999346
1210;0,04291119399999843;0,03187331099999824
1211;0,04101734399999657;0,03829352399999664
1212;0,047508346000000756;0,03440528299999812
1213;0,04040589599999578;0,020962642000000642
1214;0,0424433740000012;0,0278004050000078
1215;0,04118354399999191;0,026846298999998908
1216;0,0402971479999934;0,02749160300000142
1217;0,0403351070000042;0,03440220599999577
1218;0,04153235600000471;0,031229031999998824
1219;0,041220476000006556;0,0331310899999977
1220;0,041458490000010784;0,02685142800000051
1221;0,03955438100000208;0,029364934000000176
1222;0,04139796100000126;0,026899646999993365
1223;0,043223073999996586;0,03801344800000095
1224;0,0482367489999973;0,02958345499999382
1225;0,0413015249999944;0,03156553499999859
1226;0,048615315000006376;0,020259885999990956
1227;0,0463562370000119;0,027124323999998978
1228;0,039766746000012176;0,02708020900000463
1229;0,0405772240000033;0,027672165000012683
1230;0,04107684699999936;0,030281082000001902
1231;0,04248646300000303;0,03412110400000756
1232;0,04084396300000037;0,03193691799999954
1233;0,04129536900001085;0,021960863000003883
1234;0,04194169900000588;0,02683501299999591
1235;0,040589535999998816;0,027557260999998334
1236;0,039485643999995546;0,029390582000004883
1237;0,04119790599999362;0,0335722359999977
1238;0,04617157100000213;0,03762975399999391
1239;0,04334002900000655;0,03461149400000352
1240;0,039467177000005904;0,028178969999999026
1241;0,08276001400000155;0,02688117900000009
1242;0,04317177800000138;0,02887454399999001
1243;0,04135897599999794;0,0353542599999912
1244;0,04231513499999551;0,029304405000004863
1245;0,04132204300000808;0,03448838399999943
1246;0,04117020600000387;0,017104153999994764
1247;0,04263727299999687;0,02436151799999209
1248;0,04110454799999275;0,02931979400000273
1249;0,04085114500000486;0,02504170400000305
1250;0,04131691300000284;0,029182320999993294
1251;0,041877066000012064;0,038292498000004116
1252;0,04614079399999582;0,03654125100000272
1253;0,04183295200000714;0,019732563000005143
1254;0,04144105000000309;0,028934046999992802
1255;0,04785305499999026;0,030709917000010023
1256;0,044150506999997674;0,02989533600000982
1257;0,04149542300000064;0,03444324299999835
1258;0,04134050999999772;0,031590156999996566
1259;0,0421007159999931;0,03717219300000352
1260;0,04042949200000123;0,02985019500000874
1261;0,041282031999998026;0,02417480100000091
1262;0,042179712000006475;0,0296450109999995
1263;0,04090551800000242;0,034150855999996566
1264;0,042056602000002385;0,029362882000000923
1265;0,041171231999996394;0,03651560299999801
1266;0,047555537999997455;0,07534978799999692
1267;0,043678583000001936;0,029459320000000844
1268;0,038949088000009624;0,04367653100000268
1269;0,04117020600000387;0,03440118000000325
1270;0,041484139000004916;0,03425139600000193
1271;0,04108095099999787;0,03844843800000319
1272;0,04153030400000546;0,035840547000006495
1273;0,04268138800000543;0,022976524999990033
1274;0,040780355999999074;0,02885402600000475
1275;0,041606223000002274;0,028785288999998215
1276;0,041418480000004365;0,029881999000011206
1277;0,04076496800000484;0,03630221199999539
1278;0,04184628800000212;0,03552661599999851
1279;0,04837627499999542;0,040657245999994984
1280;0,04135179400000766;0,02931979400000273
1281;0,04078959000000282;0,029973304999998618
1282;0,04669171299998709;0,034000045999988515
1283;0,04525542400000404;0,03758050899999432
1284;0,04133332799999323;0,031866129999997383
1285;0,040452061999999955;0,03431602899999575
1286;0,04140001300000051;0,021658216000005837
1287;0,04195093200000599;0,029493173999995292
1288;0,03966107700000521;0,029094091000004596
1289;0,04228538200000287;0,031777900000008685
1290;0,041124039999999695;0,03227752399999417
1291;0,04135179499999708;0,03934304100000929
1292;0,04164315599999213;0,03812219499999969
1293;0,0542619829999893;0,027124322999995343
1294;0,04139898700000799;0,0292715759999993
1295;0,04099477399999785;0,03052422499999352
1296;0,050298850000004336;0,03555226400000322
1297;0,0426854910000003;0,03716706299999828
1298;0,04280757600000129;0,0342503699999952
1299;0,04045514000000594;0,03698342299999524
1300;0,04120816500000046;0,028634478999990165
1301;0,041628793000000996;0,029172062000000665
1302;0,04105632899999989;0,03184048100000325
1303;0,041600067000004515;0,037121923000000834
1304;0,04175395500000434;0,03143729499998926
1305;0,0418073029999988;0,0367977320000108
1306;0,04211508000000208;0,024061949000000027
1307;0,048960024000010094;0,029836857999995914
1308;0,04101939599999582;0,03167838599999584
1309;0,042117132000001334;0,031275198999992426
1310;0,049297551999998745;0,035260902000004535
1311;0,04267318099999784;0,03930405600000597
1312;0,041477982999992946;0,036307340999996995
1313;0,04104709599999978;0,023619777000007502
1314;0,04310098999999923;0,03261915500000612
1315;0,040441803000007326;0,027478266000002805
1316;0,0568308890000111;0,0318374040000009
1317;0,04032792499999971;0,037024459999997816
1318;0,04015762299999892;0,03393336000000602
1319;0,04121124300000645;0,03859822300000815
1320;0,04314818200001014;0,0359082580000063
1321;0,047256995000012125;0,027291548999997417
1322;0,041466698000007796;0,03135522099999832
1323;0,04480812199999207;0,04202992800000516
1324;0,04584430200000611;0,03297207299999627
1325;0,04059774199998856;0,038915231999993694
1326;0,04103991399999529;0,02679705399999932
1327;0,04056286099999795;0,029240798000003565
1328;0,04149029399999904;0,034147777000001156
1329;0,03901064299999746;0,034084171000003494
1330;0,04127279799999428;0,034468890999988844
1331;0,041346665000006055;0,04149234599999829
1332;0,04089936399999772;0,040787538000003565
1333;0,040831653000012125;0,01973051100000589
1334;0,04869636200000116;0,029512667000005877
1335;0,04311330100000532;0,02872681099999852
1336;0,04160519699999554;0,02423840800000221
1337;0,04159493800000291;0,039182998000001135
1338;0,04764376799998615;0,025811144000002173
1339;0,04085935199999824;0,031428062000003365
1340;0,041329223999994724;0,023863946999995278
1341;0,04282501699999841;0,04352469500000211
1342;0,04206788700000175;0,02521918799999412
1343;0,041774473999993234;0,03414162200000703
1344;0,040900389000000814;0,026952993999998398
1345;0,04083473000000026;0,031681464000001824
1346;0,041775499999999965;0,017025157000006175
1347;0,04209866500001169;0,026839116999994417
1348;0,04292863499999555;0,026153801999996062
1349;0,04988848200000007;0,03324291600000606
1350;0,040481812999999534;0,026969409000002997
1351;0,040925011000013;0,03431089899999051
1352;0,048868716999990625;0,03191640000000007
1353;0,04199402100000782;0,022739536999992538
1354;0,040780355999999074;0,0244928360000074
1355;0,04437928699999816;0,028837611999989576
1356;0,041524148999997124;0,027683449999997833
1357;0,040743423000009216;0,033742539000002125
1358;0,04130357600000423;0,024134789999990858
1359;0,04158878200000515;0,034675100999990605
1360;0,04019250400000374;0,023902930999994965
1361;0,04163187099999277;0,026682150999988608
1362;0,04082241900000838;0,026651373000007084
1363;0,0432199959999906;0,038421764000005965
1364;0,04822443799999121;0,026414386000013224
1365;0,04212738999999033;0,03407391199999665
1366;0,04238900000000001;0,01817418900000689
1367;0,04874355399999786;0,02766190599999163
1368;0,04406125199999167;0,02670164399999919
1369;0,040462321000006796;0,02999895400000696
1370;0,040759837999999604;0,02700326400000108
1371;0,041236890999996945;0,03664589499999238
1372;0,04138154600001087;0,024706226999995806
1373;0,041181491000003234;0,01948736800000006
1374;0,04082960099999866;0,026460553000006826
1375;0,0408490929999914;0,027439280999999482
1376;0,03973699499999839;0,026749862000002622
1377;0,04154671999999948;0,034901828999991835
1378;0,04706309600000225;0,029957916999990175
1379;0,04311022299999934;0,03625194200000692
1380;0,04023148900000706;0,027762445999997
1381;0,04864301500001034;0,031233137000000966
1382;0,04559192600000017;0,028568819999989614
1383;0,04191810300000043;0,03381845799999894
1384;0,04130768000000273;0,02663085599999704
1385;0,04193143999999904;0,038158103000000665
1386;0,04110044399999424;0,021701304999993454
1387;0,041590834000004406;0,026311793999994393
1388;0,04149952699999915;0,029393661000000293
1389;0,04075778600000035;0,031524498000010226
1390;0,040865507999996;0,029020224999996458
1391;0,04089320799999996;0,03918402300000423
1392;0,044630638000001;0,03344912599999361
1393;0,04818340199999227;0,0220203669999961
1394;0,04139283099999602;0,0293567270000068
1395;0,05425685400000191;0,06414570600000502
1396;0,04590790900000741;0,037001889999999094
1397;0,040939374000004136;0,036844923999993284
1398;0,0426208589999959;0,02973221399999204
1399;0,04218176400000573;0,03675566899998728
1400;0,04023661799999445;0,024552338999995982
1401;0,04059671600001025;0,02873809599999788
1402;0,041442074999991974;0,02429585900000575
1403;0,041178414000000885;0,0348074439999948
1404;0,041412324000006606;0,02934646799999996
1405;0,041734461999993755;0,03410366299999623
1406;0,05092261100000428;0,01767969499999822
1407;0,04048489100000552;0,02697146100000225
1408;0,042653687999987255;0,024106064000008587
1409;0,03947025499999768;0,029843013999993673
1410;0,044898403000004805;0,031205437000011216
1411;0,04766736399999161;0,03386564999999564
1412;0,04300865700000145;0,0278311819999999
1413;0,041260488000006035;0,021804923000004806
1414;0,04096091800001034;0,024863193000001615
1415;0,04090962300000456;0,029832755000001043
1416;0,04156826300000205;0,026717032000007634
1417;0,04122458000000506;0,03422369600001218
1418;0,04152927900000236;0,027323350999992613
1419;0,04124612500000069;0,03394361899999865
1420;0,04272652800000287;0,054986282999990976
1421;0,04081113399999481;0,02915461999999991
1422;0,042416701000007606;0,027007367999999587
1423;0,04043872500000134;0,03454070499999773
1424;0,04341594699999973;0,032136973000007174
1425;0,048728165999989415;0,034496590999992804
1426;0,04202992800000516;0,01809929699999202
1427;0,04066545300000257;0,024757524000008857
1428;0,04071572400000889;0,02644003399998951
1429;0,04151286400001197;0,02711098600001094
1430;0,04169445200000155;0,027031989999997563
1431;0,04161237900000003;0,03612370100000817
1432;0,04086858600000198;0,027441332999998735
1433;0,040825497000000155;0,02020346099999415
1434;0,04128921299999888;0,027554183999995985
1435;0,04918675300000075;0,03476538200000334
1436;0,04071059399998944;0,026602130000000557
1437;0,04059056100000191;0,033995941000000585
1438;0,04143489399999112;0,027369518000000426
1439;0,04597664599999973;0,042533654999999726
1440;0,041317939000009574;0,027608558000011385
1441;0,040997851000000196;0,027489551000002166
1442;0,04121021800000335;0,027148945999996954
1443;0,04136513100000627;0,03413033700000767
1444;0,04027047399999617;0,02991585399999508
1445;0,04058850899998845;0,03664076600000499
1446;0,04445623099999807;0,023123230999999578
1447;0,04414845499999842;0,04247928200000217
1448;0,043815030999994065;0,030717097999996668
1449;0,04194067300001336;0,03421138499999188
1450;0,04967611700000418;0,0325411859999889
1451;0,04109121000000471;0,03852640899999926
1452;0,04209763900000496;0,032796638999997185
1453;0,051291941999991764;0,02510018099999911
1454;0,04192015499999968;0,030726330999996776
1455;0,04045924300000081;0,031789184999993836
1456;0,04126561700000764;0,02914230999999745
1457;0,042175608999997394;0,03592877699999519
1458;0,04060389800000053;0,0317748220000027
1459;0,041273824000001014;0,03904860200000826
1460;0,043711413000011134;0,023903957000001697
1461;0,04243311500000857;0,02889608799999621
1462;0,04113942800000814;0,025042730000009783
1463;0,04068802400000493;0,036121648999994704
1464;0,049139560000000415;0,034047237999999425
1465;0,04143079100001046;0,03614114200000529
1466;0,04036896300000592;0,01756068800000321
1467;0,048662507000003075;0,03445863099999258
1468;0,04244439999999372;0,02538743899999929
1469;0,04067160900000033;0,029557807999992747
1470;0,04093937500000777;0,02890942599999846
1471;0,041664700000012544;0,0337199690000034
1472;0,040585430999996674;0,027282314999993673
1473;0,057309994999997116;0,021754653000002122
1474;0,042707035999995924;0,026411307999993028
1475;0,042046343000009756;0,02962859600000911
1476;0,04070033399999318;0,026537496999992527
1477;0,041905791999994335;0,0340390299999882
1478;0,047833562999997525;0,03961388400000487
1479;0,0402550849999983;0,03433654700000943
1480;0,04084601600000326;0,024391269999995302
1481;0,04595510199999353;0,03406262600000787
1482;0,04477426599999035;0,02839030900000239
1483;0,04101939599999582;0,033762031000009074
1484;0,041449256999996464;0,028975085000013223
1485;0,041440023999996356;0,03474896699999874
1486;0,04095989300000724;0,01742731900000649
1487;0,041294342000000483;0,026653426000009972
1488;0,04099785200000383;0,02707815600000174
1489;0,040911674000000176;0,02682372799999655
1490;0,04214072799999258;0,029119738999995093
1491;0,041465672000001064;0,03664384300000734
1492;0,04140719400000137;0,030928437999989455
1493;0,050956466000002365;0,019505834000000277
1494;0,04092501099999879;0,02703609399999607
1495;0,040967073999993886;0,026533392000004596
1496;0,04692151999999794;0,030774550000003842
1497;0,04747243900000342;0,0355820150000028
1498;0,04071469800000216;0,026729344000003152
1499;0,04179396700000382;0,03645917699999757
1500;0,040061186000002635;0,02683091000000104
1501;0,03935022299999957;0,028097922000000608
1502;0,039940127000008374;0,028603701999998066
1503;0,041562107999993714;0,03335987100000182
1504;0,0411917509999995;0,030183618999998885
1505;0,04128818700000636;0,03666641300000606
1506;0,04059056100000191;0,023462811999991118
1507;0,049383728999998766;0,032641726000008475
1508;0,041498500999992416;0,029955865000005133
1509;0,04064185699999712;0,0314424249999945
1510;0,04365498700001069;0,03541581599999688
1511;0,04861941800000125;0,039577976999993325
1512;0,04053105799999912;0,0331680240000054
1513;0,04057824999999582;0,02193418999999608
1514;0,0428793909999996;0,029072546999998394
1515;0,04091064899999708;0,031581948999999554
1516;0,041284083000007854;0,03034571499999572
1517;0,04287836500000708;0,038016526000006934
1518;0,04135282000000018;0,03191127000000904
1519;0,0410604329999984;0,03868132200000218
1520;0,04141334999999913;0,02593835800000477
1521;0,048830758000008245;0,032820235999992065
1522;0,041568264000005684;0,024230199999990987
1523;0,041335380000006694;0,03379588699999658
1524;0,04233154900001068;0,034414517000001865
1525;0,05489395100001104;0,038676191999996945
1526;0,040473605999991946;0,01751246999999978
1527;0,041815510000006384;0,029622441000000777
1528;0,04183808100000874;0,025824481000000787
1529;0,04121124399999587;0,029239771999996833
1530;0,04170573700000091;0,029046899000007897
1531;0,04087166300000433;0,036722839999995927
1532;0,04149132000000577;0,029427515999998377
1533;0,040998878000010563;0,024188137999999526
1534;0,041028629999999566;0,0246662170000036
1535;0,0483116420000016;0,034010304999995356
1536;0,04295325699999353;0,028963799000010226
1537;0,04177242199999398;0,03403800399999568
1538;0,03956053699999984;0,027282314999993673
1539;0,061248503999991044;0,03699983799999984
1540;0,03986420900000098;0,024734952999992288
1541;0,039550277000003575;0,029873790999999983
1542;0,04106453599999327;0,027401322000002892
1543;0,042097638000001325;0,03497774800000286
1544;0,04598998299999835;0,03180662600000517
1545;0,06346757200000752;0,03523730599999908
1546;0,044123833000000445;0,0178818019999909
1547;0,05489189900001179;0,048249059999989186
1548;0,07417510899999513;0,08558437499999627
1549;0,11150221500000157;0,07089831700000104
1550;0,0912084730000089;0,052501503000002
1551;0,0678513320000036;0,04759144599999843
1552;0,04427669499999354;0,03819708800000399
1553;0,042087378999994485;0,023997316000006208
1554;0,04215816800000027;0,030690425000003074
1555;0,04345698400000231;0,028718603999990933
1556;0,04366935000000183;0,029896360999998706
1557;0,04303020099999344;0,03502904400001228
1558;0,04683123799999578;0,030470876999999064
1559;0,05071127099999728;0,03928251199999977
1560;0,042021719999993934;0,028084585000001994
1561;0,04232231499999273;0,027543925000003355
1562;0,04848297099999854;0,031524497999996015
1563;0,045598081000008506;0,035614844999997786
1564;0,042806550999998194;0,030534485000003997
1565;0,042069939000001;0,037979593000002865
1566;0,04159801499999105;0,022269665999999688
1567;0,04074547599999789;0,029181293999997138
1568;0,041270746999998664;0,03010154599999737
1569;0,04195913999998879;0,03189075200000957
1570;0,042443374999990624;0,032294965000005504
1571;0,05666982000001042;0,03859616999999105
1572;0,043826315999993426;0,04876099499999498
1573;0,04968227300000194;0,028155373000004147
1574;0,042217671000003065;0,031223902999997222
1575;0,045365197000009516;0,03555431600000247
1576;0,048717906999996785;0,03728504400000077
1577;0,04308457499999463;0,03768002399999659
1578;0,04226691600000265;0,031521420999993666
1579;0,04281270599999232;0,0398631840000121
1580;0,04231513399999187;0,024757523999994646
1581;0,04228435699999977;0,029511640999999145
1582;0,041486190000000533;0,025353584000001206
1583;0,04104709599999978;0,03668385399998897
1584;0,04142463499999849;0,03176661599999875
1585;0,040808056000003035;0,03751484999999377
1586;0,042062758000000144;0,019188824000011095
1587;0,04994798500000286;0,0327791990000037
1588;0,04052900500001044;0,02491038600000195
1589;0,042398234000003754;0,030507811000006768
1590;0,05100776199999757;0,04122458000000506
1591;0,04325385200000653;0,03877775899999847
1592;0,0411753359999949;0,03277099100000669
1593;0,04162161200000014;0,024633387999998035
1594;0,04206480899999576;0,024418969999999263
1595;0,04172830800000327;0,03045856599999297
1596;0,05665750800000069;0,028968929000001253
1597;0,0402889400000106;0,035230124999998225
1598;0,04423463199999844;0,03169480100000044
1599;0,042393103999998516;0,040193529000006833
1600;0,043911467000000926;0,027819897000000537
1601;0,05694476600000087;0,030039990999995325
1602;0,04194887999999253;0,02936698599999943
1603;0,04258289899999568;0,038178621000000135
1604;0,051656144000006066;0,03080532699999594
1605;0,04199915000000942;0,03737737600000912
1606;0,042766538999998716;0,01738833400000317
1607;0,0449989439999996;0,02729360100001088
1608;0,040019124000011175;0,027981992999997374
1609;0,04055670600000383;0,026730370000009884
1610;0,04150055299999167;0,029593715000004295
1611;0,04145848999999657;0,03673617699999454
1612;0,04251416299999278;0,027462876999990726
1613;0,04175395500000434;0,022306599000003757
1614;0,04086653400000273;0,029046899000007897
1615;0,052811331000000905;0,029986643000000868
1616;0,046948193000005745;0,030263641000004782
1617;0,042115078999998445;0,03447709799999643
1618;0,04868097299998908;0,03219955400000174
1619;0,04368679099999895;0,04055568000001131
1620;0,041361026999993555;0,026556988999999476
1621;0,041717023000003906;0,03613703899999621
1622;0,07691226500000425;0,03482488599999556
1623;0,04293376500000079;0,03486284500000636
1624;0,04197247599999798;0,02986763600000586
1625;0,04179909600000542;0,03905475799999181
1626;0,04260752099999365;0,02258257100000094
1627;0,041011188999988235;0,03161375300000202
1628;0,04626492900000301;0,03474691499999949
1629;0,04093116699999655;0,03153886100000136
1630;0,04222587900000008;0,03161272699999529
1631;0,04340261000000112;0,04638496200000475
1632;0,04467270000000667;0,03282228800000553
1633;0,04219817899999612;0,024922696000004407
1634;0,04092398500000627;0,029948683000000642
1635;0,04149542300000064;0,03162401199999465
1636;0,04133127600000819;0,031990265999993994
1637;0,040746502000004625;0,03729325099999414
1638;0,041199957999992876;0,03198924000000147
1639;0,043763734000009435;0,041356923999998685
1640;0,0422484489999988;0,026929397999992943
1641;0,04439262400001098;0,03294232100000727
1642;0,05280312399999332;0,027743979999996782
1643;0,04142771299999026;0,03424524000000417
1644;0,04216227199999878;0,03261915599999554
1645;0,04873534700000448;0,04450444899998729
1646;0,04204429099999629;0,019129321999997728
1647;0,04235617100000866;0,030331352000004586
1648;0,04424694400000817;0,024909359999995218
1649;0,04404381099999455;0,030943827000001534
1650;0,04191399900000192;0,029205915999995113
1651;0,041899635999996576;0,037490228000010006
1652;0,04357291300000554;0,033758953999992514
1653;0,04220843800000296;0,024935007999999925
1654;0,04171189300001288;0,025130958999994846
1655;0,04176729199998874;0,03238216800001226
1656;0,04751347500000236;0,031135673999997948
1657;0,04137744300000179;0,03565793299999598
1658;0,04156723799999895;0,03275047399999664
1659;0,06180250200000614;0,045539603999998235
1660;0,041775499999999965;0,0242137850000006
1661;0,04164007900000399;0,029750680999995893
1662;0,04183808100000874;0,02980710600000691
1663;0,04269164700001227;0,03446581299999707
1664;0,04225357899998983;0,0313962580000009
1665;0,04193451799999082;0,04167393400000208
1666;0,040294070000001625;0,017737147000005393
1667;0,040890130000008185;0,0249134630000043
1668;0,04204121300000452;0,029481889999999566
1669;0,04000065600000369;0,026921190999999567
1670;0,04754322699999136;0,03184868900000026
1671;0,04046745099999782;0,029678865999997583
1672;0,04257571800000903;0,02745877300000643
1673;0,04304969300000039;0,020263990000003673
1674;0,08858724499999937;0,030423685000002365
1675;0,04156108300000483;0,0246026100000023
1676;0,043169727000005764;0,030422658999995633
1677;0,04170265999999856;0,03186510400000486
1678;0,04177857800000595;0,027955319000000145
1679;0,04166983000000357;0,029448033999997847
1680;0,0455385779999915;0,02921822799999063
1681;0,04276448799998889;0,026311792999990757
1682;0,04529646000000298;0,03060834999999429
1683;0,04122355399999833;0,03476230399999736
1684;0,047199543999994376;0,030435995999994248
1685;0,041531331000015825;0,030684269000005315
1686;0,04199915099999885;0,02252922299999227
1687;0,04298711300000946;0,02750288800001499
1688;0,04725596899999118;0,036957774999990534
1689;0,04402329199999144;0,0298861029999955
1690;0,044452126999999564;0,03263351799998304
1691;0,041665725999990855;0,0329361649999953
1692;0,04080292699998722;0,03256580699999745
1693;0,04408279599999787;0,02314477499999157
1694;0,04255827700001191;0,030306729000017185
1695;0,042009409999991476;0,030419580999989648
1696;0,04316767500000651;0,032820235999992065
1697;0,04245055600000569;0,03439605099998744
1698;0,08816661799997405;0,04196632100001807
1699;0,041840132999993784;0,03256170400001679
1700;0,042209465000013324;0,025669568000012077
1701;0,043294888999980685;0,029076650000007476
1702;0,04932730400000196;0,027701917000001686
1703;0,04248954099998059;0,03292385499997863
1704;0,04194067299999915;0,03240473799999677
1705;0,04333900299999982;0,030072819999986677
1706;0,042539810999983274;0,017849998999992067
1707;0,04449213899999904;0,02740952900001048
1708;0,042587002999994183;0,027490576999980476
1709;0,041767292000002954;0,028517523000004985
1710;0,04402534400000491;0,029937399000004916
1711;0,042539811000011696;0,02981633900000702
1712;0,04704462999998782;0,035861065000005965
1713;0,04300352699999621;0,02369672200001105
1714;0,040526954000000615;0,025045808000015768
1715;0,04528825299999539;0,027483394999990196
1716;0,04480709599999955;0,03430679499999201
1717;0,044736308000011604;0,03308902699998839
1718;0,04465320799999972;0,0325955600000043
1719;0,042930686999994805;0,03295976199999018
1720;0,04221254199998725;0,024898075000010067
1721;0,04229358999998567;0,027776808999988134
1722;0,04318819300002019;0,02980197700000531
1723;0,04197863199999574;0,03229291300002046
1724;0,040071444999995265;0,03224264299998936
1725;0,041607249000009006;0,033016186999986985
1726;0,042989164000005076;0,019177538999997523
1727;0,050678441000002294;0,027542899000025045
1728;0,042781928000010794;0,03096434600001885
1729;0,042121234999996204;0,028774004000013065
1730;0,044312601999990875;0,03349426600001948
1731;0,04806234299999801;0,03258222200000205
1732;0,04372680199998058;0,03046882500001402
1733;0,04169445200000155;0,022114751000003707
1734;0,04156108199998698;0,03076531600001431
1735;0,04330719999998678;0,025644944999982044
1736;0,04491071399999669;0,03324291600000606
1737;0,041421557000006715;0,034487357999978485
1738;0,04171086700000615;0,027413633000008986
1739;0,04230487499998503;0,03274021400000038
1740;0,04170265899998071;0,02807535099998404
1741;0,05060560100000089;0,031181840000016336
1742;0,04276038399999038;0,02966758099998401
1743;0,04112198900000408;0,031737889999988056
1744;0,04209456200001682;0,03276893999998265
1745;0,04989976799998885;0,032038484000025846
1746;0,041130196000011665;0,02232301300000472
1747;0,03924660500001664;0,026807314000024007
1748;0,041514915999982804;0,03192050399999857
1749;0,04114353199997822;0,04318614100000673
1750;0,04027150000001711;0,03200360299999261
1751;0,04132717200002389;0,03474076099999479
1752;0,04244029699998464;0,032093884000005346
1753;0,04039563599999951;0,0225558969999895
1754;0,039719553999987056;0,03290538799998899
1755;0,052013163999987455;0,03317930800000113
1756;0,039716476000023704;0,03258529999999382
1757;0,040816264000000047;0,036773108999994975
1758;0,045758124000002454;0,03623244900001055
1759;0,04510358799998926;0,033941566999999395
1760;0,03973802100000512;0,024500017000008256
1761;0,03962927300000274;0,027637283000018442
1762;0,04149542300001485;0,026702670000020134
1763;0,0421632979999913;0,03175020099999415
1764;0,0925862850000101;0,03255452199999809
1765;0,04266497300000083;0,0328253659999973
1766;0,041785758999992595;0,017712525000007417
1767;0,0421797129999959;0,026880153999996992
1768;0,04760478299999704;0,030973579000004747
1769;0,04199504700000034;0,026550834000005352
1770;0,04154466800000023;0,028785289000012426
1771;0,041925284000001284;0,03496543700001098
1772;0,05159253700000477;0,03273303299999952
1773;0,04087679299999536;0,021993691999995235
1774;0,043218970999987505;0,02784657199998719
1775;0,041887325000004694;0,027611634999999524
1776;0,04101939599999582;0,02911358399998676
1777;0,040534135999990895;0,03422266999999124
1778;0,039948334999991175;0,032268291000008276
1779;0,04069828300001177;0,034609442000004265
1780;0,04214585700000839;0,024937059999984967
1781;0,042310004000000845;0,026763198999987026
1782;0,04837319699998943;0,03911426100000881
1783;0,04438441599998555;0,03177071900000783
1784;0,04194785400000001;0,031365480000005164
1785;0,04313176699997712;0,037647193999987394
1786;0,05008340700001668;0,01704567600000928
1787;0,040005786000023136;0,027645490999987032
1788;0,04198683999999275;0,02958756000001017
1789;0,0403094590000137;0,026718059000018002
1790;0,04206891300000848;0,02921207199997866
1791;0,041247150000003785;0,034996215000006714
1792;0,040599794999991445;0,03166299699998376
1793;0,04127895400000625;0,019513015999990557
1794;0,039491799999979094;0,030610402000007753
1795;0,042029927999976735;0,02456875400000058
1796;0,04216227199998457;0,02999279799999499
1797;0,048813316999996914;0,04177242199997977
1798;0,041449256999982254;0,03227547200000913
1799;0,03950411100001361;0,03377331699999786
1800;0,047702245000010635;0,06554813900001477
1801;0,04270498400001088;0,02471546099999955
1802;0,04092706299999804;0,029969201999989536
1803;0,04026636999998345;0,03588979100001666
1804;0,044709633999985954;0,030895608999998103
1805;0,0417436959999975;0,03147730599999932
1806;0,04112506600000643;0,02170540899999196
1807;0,03986010600002032;0,02707507899998518
1808;0,04111891099998388;0,033117752999999084
1809;0,04099579999999037;0,029370064000005414
1810;0,04187911700000768;0,034580716999983
1811;0,05021472500001778;0,03419702200000074
1812;0,039324574999994866;0,03199539600001344
1813;0,04081113399999481;0,02201421099999834
1814;0,04669376499998634;0,04421308799999224
1815;0,04059979400000202;0,02922643499999822
1816;0,03953694000000496;0,03260171499999842
1817;0,04078959000000282;0,0364981620000151
1818;0,041567236999981105;0,03141369799999438
1819;0,04118456899999501;0,03501468100000693
1820;0,03952770700001906;0,026606232999995427
1821;0,040917829999983724;0,02670061800000667
1822;0,04215714299999718;0,028172814000015478
1823;0,04170265999999856;0,034210358999985147
1824;0,04129536899998243;0,03301413500000194
1825;0,049545825000024024;0,03535118300001727
1826;0,04373090499998966;0,03220981300000858
1827;0,04132717199999547;0,027265900000003285
1828;0,042625987999997506;0,05086105500001281
1829;0,048710725000006505;0,026716006999976116
1830;0,04134461299997838;0,029365959999978486
1831;0,040527980000007346;0,03186407800001234
1832;0,04153851200001668;0,03193691800001375
1833;0,03941690800002107;0,022792885000001206
1834;0,0408234450000009;0,02680320999999708
1835;0,041243046999994704;0,027239226000006056
1836;0,04168521900001565;0,030446254999986877
1837;0,04151594100000011;0,03411494799999559
1838;0,04231923800000459;0,033789731000013035
1839;0,0663647719999858;0,03400517500000433
1840;0,04089936400001193;0,02711303799998177
1841;0,041726256000004014;0,027202292999987776
1842;0,04023354100002052;0,03218211300000462
1843;0,049666884000004075;0,034596105999980864
1844;0,039929868000001534;0,032257006000008914
1845;0,04146567099999743;0,03398363000002291
1846;0,04152312400000824;0,017397566999989067
